timestamp,open,high,low,close,volume
2024-07-01 09:30:00-04:00,480.04,480.4,479.0,479.11,774524.0
2024-07-01 09:35:00-04:00,479.12,480.1399,479.09,479.68,484228.0
2024-07-01 09:40:00-04:00,479.64,479.65,478.65,478.7401,437030.0
2024-07-01 09:45:00-04:00,478.79,478.97,477.34,477.465,711958.0
2024-07-01 09:50:00-04:00,477.45,477.6,476.945,477.2575,704359.0
2024-07-01 09:55:00-04:00,477.26,478.19,477.12,478.09,519849.0
2024-07-01 10:00:00-04:00,478.12,478.95,478.09,478.69,513093.0
2024-07-01 10:05:00-04:00,478.7551,479.1299,478.58,478.8,360283.0
2024-07-01 10:10:00-04:00,478.78,478.85,476.4475,476.45,663145.0
2024-07-01 10:15:00-04:00,476.485,478.85,476.255,478.71,579545.0
2024-07-01 10:20:00-04:00,478.715,479.3823,478.4,478.905,588408.0
2024-07-01 10:25:00-04:00,478.91,479.42,478.9,479.21,353465.0
2024-07-01 10:30:00-04:00,479.24,479.3374,478.69,478.71,336383.0
2024-07-01 10:35:00-04:00,478.7,479.55,478.41,478.42,408716.0
2024-07-01 10:40:00-04:00,478.415,478.79,477.82,478.58,323128.0
2024-07-01 10:45:00-04:00,478.62,478.89,478.12,478.18,260001.0
2024-07-01 10:50:00-04:00,478.28,478.78,477.5,477.55,306754.0
2024-07-01 10:55:00-04:00,477.56,478.76,477.52,478.545,713982.0
2024-07-01 11:00:00-04:00,478.52,478.6701,478.03,478.4648,203085.0
2024-07-01 11:05:00-04:00,478.4636,478.72,478.05,478.3001,210354.0
2024-07-01 11:10:00-04:00,478.28,479.44,478.1734,479.4,272810.0
2024-07-01 11:15:00-04:00,479.42,479.44,479.04,479.16,155492.0
2024-07-01 11:20:00-04:00,479.1588,479.27,478.65,478.89,164477.0
2024-07-01 11:25:00-04:00,478.9,479.72,478.89,479.5806,277794.0
2024-07-01 11:30:00-04:00,479.56,479.56,479.07,479.48,131096.0
2024-07-01 11:35:00-04:00,479.47,479.67,478.935,479.11,200975.0
2024-07-01 11:40:00-04:00,479.092,479.68,479.08,479.09,179243.0
2024-07-01 11:45:00-04:00,479.06,479.79,479.05,479.57,147637.0
2024-07-01 11:50:00-04:00,479.5308,479.985,479.53,479.88,188884.0
2024-07-01 11:55:00-04:00,479.88,480.21,479.55,480.18,187084.0
2024-07-01 12:00:00-04:00,480.18,480.25,479.76,479.88,335042.0
2024-07-01 12:05:00-04:00,479.88,480.89,479.87,480.88,509803.0
2024-07-01 12:10:00-04:00,480.86,481.08,480.45,481.05,296314.0
2024-07-01 12:15:00-04:00,481.04,481.23,480.82,481.0542,400760.0
2024-07-01 12:20:00-04:00,481.06,481.19,480.79,480.965,209440.0
2024-07-01 12:25:00-04:00,480.96,481.21,480.83,481.17,248326.0
2024-07-01 12:30:00-04:00,481.15,481.25,480.82,480.8375,258873.0
2024-07-01 12:35:00-04:00,480.87,481.28,480.85,481.15,156561.0
2024-07-01 12:40:00-04:00,481.15,481.17,480.91,481.12,181338.0
2024-07-01 12:45:00-04:00,481.12,481.2994,481.03,481.09,125210.0
2024-07-01 12:50:00-04:00,481.1,481.3683,480.99,481.2568,154920.0
2024-07-01 12:55:00-04:00,481.27,481.41,480.81,481.0856,147436.0
2024-07-01 13:00:00-04:00,481.08,481.2399,480.5701,480.6763,142896.0
2024-07-01 13:05:00-04:00,480.69,480.95,480.51,480.72,95218.0
2024-07-01 13:10:00-04:00,480.69,481.1,480.62,480.8301,78378.0
2024-07-01 13:15:00-04:00,480.8301,481.05,480.72,480.995,116463.0
2024-07-01 13:20:00-04:00,481.02,481.02,480.2,480.48,137338.0
2024-07-01 13:25:00-04:00,480.5,481.13,480.49,480.9,257964.0
2024-07-01 13:30:00-04:00,480.89,480.89,480.65,480.76,109912.0
2024-07-01 13:35:00-04:00,480.78,481.07,480.72,480.85,90367.0
2024-07-01 13:40:00-04:00,480.84,481.1,480.8201,481.0,98601.0
2024-07-01 13:45:00-04:00,480.99,481.1199,480.64,480.65,114786.0
2024-07-01 13:50:00-04:00,480.63,480.848,480.57,480.67,93847.0
2024-07-01 13:55:00-04:00,480.66,480.7529,480.462,480.75,128201.0
2024-07-01 14:00:00-04:00,480.76,480.77,480.33,480.73,101660.0
2024-07-01 14:05:00-04:00,480.735,481.1,480.69,481.07,135145.0
2024-07-01 14:10:00-04:00,481.04,481.66,480.9405,481.47,228916.0
2024-07-01 14:15:00-04:00,481.5,481.96,481.5,481.91,216335.0
2024-07-01 14:20:00-04:00,481.9,481.9234,481.29,481.35,277106.0
2024-07-01 14:25:00-04:00,481.325,481.44,480.85,480.91,169428.0
2024-07-01 14:30:00-04:00,480.89,481.05,480.53,481.04,200047.0
2024-07-01 14:35:00-04:00,481.04,481.17,480.85,481.09,237939.0
2024-07-01 14:40:00-04:00,481.09,481.2,480.965,481.185,110055.0
2024-07-01 14:45:00-04:00,481.14,481.22,480.77,480.93,206721.0
2024-07-01 14:50:00-04:00,480.93,481.1,480.74,481.09,163497.0
2024-07-01 14:55:00-04:00,481.0999,481.2,480.8943,481.095,104918.0
2024-07-01 15:00:00-04:00,481.085,481.1399,480.85,481.04,95451.0
2024-07-01 15:05:00-04:00,481.04,481.68,481.04,481.54,386410.0
2024-07-01 15:10:00-04:00,481.55,481.835,481.48,481.67,169363.0
2024-07-01 15:15:00-04:00,481.69,481.7,481.37,481.44,346983.0
2024-07-01 15:20:00-04:00,481.46,481.515,481.1387,481.23,121077.0
2024-07-01 15:25:00-04:00,481.23,481.235,480.36,480.925,327204.0
2024-07-01 15:30:00-04:00,480.92,481.4199,480.8199,481.37,551854.0
2024-07-01 15:35:00-04:00,481.38,481.56,481.05,481.2,205787.0
2024-07-01 15:40:00-04:00,481.23,481.4,481.1098,481.17,230146.0
2024-07-01 15:45:00-04:00,481.165,481.2196,480.91,481.1,238572.0
2024-07-01 15:50:00-04:00,481.09,482.19,481.08,482.15,629651.0
2024-07-01 15:55:00-04:00,482.17,482.49,481.87,481.94,1361117.0
2024-07-01 16:00:00-04:00,481.97,482.17,481.312,482.1,442901.0
2024-07-02 09:30:00-04:00,480.41,481.75,480.28,481.39,675045.0
2024-07-02 09:35:00-04:00,481.39,482.19,480.94,481.77,648579.0
2024-07-02 09:40:00-04:00,481.815,482.86,481.55,482.5201,522622.0
2024-07-02 09:45:00-04:00,482.54,483.18,482.28,482.3,517434.0
2024-07-02 09:50:00-04:00,482.32,482.6501,481.86,482.5499,522398.0
2024-07-02 09:55:00-04:00,482.56,482.695,481.76,482.33,337847.0
2024-07-02 10:00:00-04:00,482.36,482.67,481.6,482.58,312955.0
2024-07-02 10:05:00-04:00,482.55,482.99,482.14,482.21,265329.0
2024-07-02 10:10:00-04:00,482.21,482.26,481.28,481.99,415874.0
2024-07-02 10:15:00-04:00,481.9899,482.335,481.58,482.29,200015.0
2024-07-02 10:20:00-04:00,482.2901,482.39,481.31,481.5,226852.0
2024-07-02 10:25:00-04:00,481.49,482.29,481.49,482.24,137875.0
2024-07-02 10:30:00-04:00,482.26,482.85,482.23,482.7999,196541.0
2024-07-02 10:35:00-04:00,482.7999,483.02,482.69,482.97,164679.0
2024-07-02 10:40:00-04:00,482.98,483.39,482.5942,482.6557,312283.0
2024-07-02 10:45:00-04:00,482.65,483.15,482.3,482.95,276489.0
2024-07-02 10:50:00-04:00,482.97,483.57,482.91,483.5,298972.0
2024-07-02 10:55:00-04:00,483.52,483.78,483.44,483.4597,330992.0
2024-07-02 11:00:00-04:00,483.47,483.74,483.39,483.63,233503.0
2024-07-02 11:05:00-04:00,483.6399,483.93,483.6398,483.81,194783.0
2024-07-02 11:10:00-04:00,483.8,483.88,483.28,483.59,281514.0
2024-07-02 11:15:00-04:00,483.57,483.75,483.33,483.35,139621.0
2024-07-02 11:20:00-04:00,483.3301,483.849,482.85,483.84,338885.0
2024-07-02 11:25:00-04:00,483.84,483.87,483.61,483.81,267669.0
2024-07-02 11:30:00-04:00,483.83,484.275,483.76,483.84,380952.0
2024-07-02 11:35:00-04:00,483.87,484.44,483.72,484.4,224700.0
2024-07-02 11:40:00-04:00,484.38,484.53,484.09,484.1105,202813.0
2024-07-02 11:45:00-04:00,484.14,484.215,483.885,484.01,117395.0
2024-07-02 11:50:00-04:00,484.02,484.155,483.825,483.83,327059.0
2024-07-02 11:55:00-04:00,483.82,483.89,482.96,483.08,279697.0
2024-07-02 12:00:00-04:00,483.02,483.1599,482.64,483.12,299592.0
2024-07-02 12:05:00-04:00,483.0899,483.1099,482.84,482.86,117728.0
2024-07-02 12:10:00-04:00,482.86,482.86,482.38,482.6,210511.0
2024-07-02 12:15:00-04:00,482.63,482.9899,482.58,482.985,108195.0
2024-07-02 12:20:00-04:00,482.95,483.02,482.76,482.86,100647.0
2024-07-02 12:25:00-04:00,482.8517,483.43,482.78,483.3401,139652.0
2024-07-02 12:30:00-04:00,483.34,483.5,483.235,483.42,100963.0
