timestamp,open,high,low,close,volume
2024-07-01 09:30:00-04:00,147.17,147.33,146.82,147.0665,231156.0
2024-07-01 09:35:00-04:00,147.07,147.18,146.86,146.96,59648.0
2024-07-01 09:40:00-04:00,146.93,147.04,146.65,146.715,40060.0
2024-07-01 09:45:00-04:00,146.72,146.79,146.12,146.19,58362.0
2024-07-01 09:50:00-04:00,146.15,146.27,145.94,146.15,58763.0
2024-07-01 09:55:00-04:00,146.1567,146.6,146.14,146.45,52403.0
2024-07-01 10:00:00-04:00,146.5,147.0,146.47,146.55,93822.0
2024-07-01 10:05:00-04:00,146.62,146.7499,146.46,146.5,22386.0
2024-07-01 10:10:00-04:00,146.45,146.45,144.81,144.83,108154.0
2024-07-01 10:15:00-04:00,144.8,146.105,144.74,145.98,80033.0
2024-07-01 10:20:00-04:00,146.023,146.225,145.63,145.98,57238.0
2024-07-01 10:25:00-04:00,145.99,146.2,145.882,146.09,29467.0
2024-07-01 10:30:00-04:00,146.15,146.15,145.6,145.6127,26118.0
2024-07-01 10:35:00-04:00,145.5,145.892,145.31,145.35,28800.0
2024-07-01 10:40:00-04:00,145.305,145.4584,144.876,145.38,33674.0
2024-07-01 10:45:00-04:00,145.34,145.43,144.98,144.99,27868.0
2024-07-01 10:50:00-04:00,145.035,145.4,144.8,144.8,61294.0
2024-07-01 10:55:00-04:00,144.85,145.47,144.64,145.31,55356.0
2024-07-01 11:00:00-04:00,145.3,145.325,144.92,145.241,34520.0
2024-07-01 11:05:00-04:00,145.27,145.56,145.01,145.33,36904.0
2024-07-01 11:10:00-04:00,145.25,145.76,145.2401,145.7293,113598.0
2024-07-01 11:15:00-04:00,145.72,145.8,145.55,145.64,37575.0
2024-07-01 11:20:00-04:00,145.6587,145.6891,145.36,145.4762,12009.0
2024-07-01 11:25:00-04:00,145.54,146.04,145.54,145.99,49091.0
2024-07-01 11:30:00-04:00,145.98,146.0,145.78,145.8919,36679.0
2024-07-01 11:35:00-04:00,145.965,146.0,145.58,145.74,38664.0
2024-07-01 11:40:00-04:00,145.79,145.9893,145.6,145.6,32519.0
2024-07-01 11:45:00-04:00,145.6,145.95,145.59,145.89,20327.0
2024-07-01 11:50:00-04:00,145.92,146.05,145.9,146.03,15495.0
2024-07-01 11:55:00-04:00,145.99,146.23,145.8299,146.175,29202.0
